1/2-SBSRNA4 	 0
A1BG 	 0
A1BG-AS1 	 0
A1CF 	 0
A2LD1 	 0
A2M 	 0
A2ML1 	 0
A2MP1 	 0
A4GALT 	 0
A4GNT 	 0
AA06 	 0
AAA1 	 0
AAAS 	 10
AACS 	 17
AACSP1 	 0
AADAC 	 0
AADACL2 	 0
AADACL3 	 0
AADACL4 	 0
AADAT 	 0
AAGAB 	 0
AAK1 	 0
AAMP 	 0
AANAT 	 0
AARS 	 0
AARS2 	 0
AARSD1 	 5
AASDH 	 27
AASDHPPT 	 395
AASS 	 121
AATF 	 0
AATK 	 0
AATK-AS1 	 0
ABAT 	 2
ABCA1 	 3
ABCA10 	 0
ABCA11P 	 50
ABCA12 	 0
ABCA13 	 0
ABCA17P 	 0
ABCA2 	 0
ABCA3 	 1
ABCA4 	 0
ABCA5 	 275
ABCA6 	 0
ABCA7 	 0
ABCA8 	 0
ABCA9 	 0
ABCB1 	 0
ABCB10 	 0
ABCB11 	 0
ABCB4 	 0
ABCB5 	 0
ABCB6 	 0
ABCB7 	 14
ABCB8 	 0
ABCB9 	 0
ABCC1 	 92
ABCC10 	 0
ABCC11 	 0
ABCC12 	 0
ABCC13 	 0
ABCC2 	 0
ABCC3 	 0
ABCC4 	 297
ABCC5 	 0
ABCC6 	 0
ABCC6P1 	 0
ABCC6P2 	 0
ABCC8 	 0
ABCC9 	 0
ABCD1 	 0
ABCD2 	 274
ABCD3 	 311
ABCD4 	 217
ABCE1 	 22
ABCF1 	 0
ABCF2 	 1
ABCF3 	 0
ABCG1 	 0
ABCG2 	 0
ABCG4 	 0
ABCG5 	 0
ABCG8 	 0
ABHD1 	 0
ABHD10 	 0
ABHD11 	 6
ABHD11-AS1 	 0
ABHD12 	 0
ABHD12B 	 0
ABHD13 	 0
ABHD14A 	 0
ABHD14A-ACY1 	 0
ABHD14B 	 0
ABHD15 	 0
ABHD16A 	 0
ABHD16B 	 0
ABHD2 	 55
ABHD3 	 0
ABHD4 	 0
ABHD5 	 0
ABHD6 	 0
ABHD8 	 0
ABI1 	 200
ABI2 	 691
ABI3 	 0
ABI3BP 	 0
ABL1 	 10
ABL2 	 29
ABLIM1 	 306
ABLIM2 	 44
ABLIM3 	 5
ABO 	 0
ABP1 	 0
ABR 	 4
ABRA 	 0
ABT1 	 1
ABTB1 	 0
ABTB2 	 0
ACAA1 	 0
ACAA2 	 0
ACACA 	 78
ACACB 	 0
ACAD10 	 0
ACAD11 	 15
ACAD8 	 35
ACAD9 	 2
ACADL 	 0
ACADM 	 88
ACADS 	 0
ACADSB 	 0
ACADVL 	 0
ACAN 	 0
ACAP1 	 0
ACAP2 	 3
ACAP3 	 2
ACAT1 	 79
ACAT2 	 603
ACBD3 	 4
ACBD4 	 0
ACBD5 	 53
ACBD6 	 55
ACBD7 	 0
ACCN1 	 0
ACCN2 	 0
ACCN3 	 0
ACCN4 	 0
ACCN5 	 0
ACCS 	 0
ACCSL 	 0
ACD 	 0
ACE 	 0
ACE2 	 0
ACER1 	 0
ACER2 	 0
ACER3 	 0
ACHE 	 0
ACIN1 	 4
ACLY 	 73
ACMSD 	 0
ACN9 	 22
ACO1 	 0
ACO2 	 43
ACOT1 	 5
ACOT11 	 0
ACOT12 	 0
ACOT13 	 216
ACOT2 	 27
ACOT4 	 0
ACOT6 	 0
ACOT7 	 9
ACOT8 	 0
ACOT9 	 0
